Name,Category,Info
"Snailfish",fish,
"Snake eel",fish,
"Snakehead",fish,
"Snake mackerel",fish,
"Snapper",fish,
"Snipe eel",fish,
"Snipefish",fish,
"Snook",fish,
"Snubnose eel",fish,
"Snubnose parasitic eel",fish,
"Sockeye salmon",fish,
"Soldierfish",fish,
"Sole",fish,
"South American darter",fish,
"South American lungfish",fish,
"Southern Dolly Varden",fish,
"Southern flounder",fish,
"Southern hake",fish,
"Southern sandfish",fish,
"Southern smelt",fish,
"Spadefish",fish,
"Spaghetti eel",fish,
"Spanish mackerel",fish,
"Spearfish",fish,
"Speckled trout",fish,
"Spiderfish",fish,
"Spikefish",fish,
"Spinefoot",fish,
"Spiny basslet",fish,
"Spiny dogfish",fish,
"Spiny dwarf catfish",fish,
"Spiny eel",fish,
"Spinyfin",fish,
"Splitfin",fish,
"Spookfish",fish,
"Spotted climbing perch",fish,
"Spotted danio",fish,
"Spottail pinfish",fish,
"Sprat",fish,
"Springfish",fish,
"Squarehead catfish",fish,
"Squaretail",fish,
"Squawfish",fish,
"Squeaker",fish,
"Squirrelfish",fish,
"Staghorn sculpin",fish,
"Stargazer",fish,
"Starry flounder",fish,
"Steelhead",fish,
"Stickleback",fish,
"Stingfish",fish,
"Stingray",fish,
"Stonecat",fish,
"Stonefish",fish,
"Stoneroller minnow",fish,
"Stream catfish",fish,
"Striped bass",fish,
"Striped burrfish",fish,
"Sturgeon",fish,
"Sucker",fish,
"Suckermouth armored catfish",fish,
"Summer flounder",fish,
"Sundaland noodlefish",fish,
"Sunfish",fish,
"Surf sardine",fish,
"Surfperch",fish,
"Surgeonfish",fish,
"Swallower",fish,
"Swamp-eel",fish,
"Swampfish",fish,
"Sweeper",fish,
"Swordfish",fish,
"Swordtail",fish,
"Tadpole cod",fish,
"Tadpole fish",fish,
"Tailor",fish,
"Taimen",fish,
"Tang",fish,
"Tapetail",fish,
"Tarpon",fish,
"Tarwhine",fish,
"Telescopefish",fish,
"Temperate bass",fish,
"Temperate ocean-bass",fish,
"Temperate perch",fish,
"Tench",fish,
"Tenpounder",fish,
"Tenuis",fish,
"Tetra",fish,
"Thorny catfish",fish,
"Thornfish",fish,
"Threadfin",fish,
"Threadfin bream",fish,
"Thread-tail",fish,
"Three spot gourami",fish,
"Threespine stickleback",fish,
"Three-toothed puffer",fish,
"Thresher shark",fish,
"Tidewater goby",fish,
"Tiger barb",fish,
"Tigerperch",fish,
"Tiger shark",fish,
"Tiger shovelnose catfish",fish,
"Tilapia",fish,
"Tilefish",fish,
"Titan triggerfish",fish,
"Toadfish",fish,
"Tommy ruff",fish,
"Tompot blenny",fish,
"Tonguefish",fish,
"Tope",fish,
"Topminnow",fish,
"Torpedo",fish,
"Torrent catfish",fish,
"Torrent fish",fish,
"Trahira",fish,
"Treefish",fish,
"Trevally",fish,
"Triggerfish",fish,
"Triplefin blenny",fish,
"Triplespine",fish,
"Tripletail",fish,
"Tripod fish",fish,
"Trout",fish,
"Trout cod",fish,
"Trout-perch",fish,
"Trumpeter",fish,
"Trumpetfish",fish,
"Trunkfish",fish,
"Tubeblenny",fish,
"Tube-eye",fish,
"Tube-snout",fish,
"Tubeshoulder",fish,
"Tui chub",fish,
"Tuna",fish,
"Turbot",fish,
"Two spotted goby",fish,
"Uaru",fish,
"Unicorn fish",fish,
"Upside-down catfish",fish,
"Vanjaram",fish,
"Velvet belly lanternshark",fish,
"Velvet catfish",fish,
"Velvetfish",fish,
"Vendace",fish,
"Vermilion snapper",fish,
"Vimba",fish,
"Viperfish",fish,
"Wahoo",fish,
"Walking catfish",fish,
"Wallago",fish,
"Walleye",fish,
"Walleye pollock",fish,
"Walu",fish,
"Warmouth",fish,
"Warty angler",fish,
"Waryfish",fish,
"Waspfish",fish,
"Weasel shark",fish,
"Weatherfish",fish,
"Weever",fish,
"Weeverfish",fish,
"Wels catfish",fish,
"Whale catfish",fish,
"Whalefish",fish,
"Whale shark",fish,
"Whiff",fish,
"Whitebait",fish,
"White croaker",fish,
"Whitefish",fish,
"White marlin",fish,
"White shark",fish,
"Whitetip reef shark",fish,
"Whiting",fish,
"Wobbegong",fish,
"Wolf-eel",fish,
"Wolffish",fish,
"Wolf-herring",fish,
"Worm eel",fish,
"Wormfish",fish,
"Wrasse",fish,
"Wrymouth",fish,
"X-ray tetra",fish,
"Yellow-and-black triplefin",fish,
"Yellowback fusilier",fish,
"Yellowbanded perch",fish,
"Yellow bass",fish,
"Yellowedge grouper",fish,
"Yellow-edged moray",fish,
"Yellow-eye mullet",fish,
"Yellowhead jawfish",fish,
"Yellowfin croaker",fish,
"Yellowfin cutthroat trout",fish,
"Yellowfin grouper",fish,
"Yellowfin tuna",fish,
"Yellowfin pike",fish,
"Yellowfin surgeonfish",fish,
"Yellowfin tuna",fish,
"Yellow jack",fish,
"Yellowmargin triggerfish",fish,
"Yellow moray",fish,
"Yellow perch",fish,
"Yellowtail",fish,
"Yellowtail amberjack",fish,
"Yellowtail barracuda",fish,
"Yellowtail clownfish",fish,
"Yellowtail horse mackerel",fish,
"Yellowtail kingfish",fish,
"Yellowtail snapper",fish,
"Yellow tang",fish,
"Yellow weaver",fish,
"Yellowtail catfish",fish,
"Zander",fish,
"Zebra bullhead shark",fish,
"Zebra danio",fish,
"Zebrafish",fish,
"Zebra lionfish",fish,
"Zebra loach",fish,
"Zebra oto",fish,
"Zebra pleco",fish,
"Zebra shark",fish,
"Zebra tilapia",fish,
"Marianne North",artist-botanical,
"Margaret Mee",artist-botanical,
"Elizabeth Blackwell",artist-botanical,
"Anne Pratt",artist-botanical,
"Pierre Jean Francois Turpin",artist-botanical,
"Georg Dionysius Ehret",artist-botanical,
"Sydney Parkinson",artist-botanical,
"Margaret Flockton",artist-botanical,
"Wendy Hollender",artist-botanical,
"Ferdinand Bauer",artist-botanical,
"Olivia Marie Braida-Chiusano",artist-botanical,
"Clarissa Munger Badger",artist-botanical,
"Jenny Brasier",artist-botanical,
"Giovanna Garzoni",artist-botanical,
"Walter Hood Fitch",artist-botanical,
"Alexander Marshal",artist-botanical,
"Lise Cloquet",artist-botanical,
"Pancrace Bessa",artist-botanical,
"Claude Aubriet",artist-botanical,
"Susannah Blaxill",artist-botanical,
"Arthur Harry Church",artist-botanical,
"Gillian Condy",artist-botanical,
"Emilie von Buttner",artist-botanical,
"Johanna Helena Herolt",artist-botanical,
"Elsie Louise Shaw",artist-botanical,
"Royal Charles Steadman",artist-botanical,
"Mary Daisy Arnold",artist-botanical,
"Margaret Warriner Buck",artist-botanical,
"Ellen Isham Schutt",artist-botanical,
"William Jackson Hooker",artist-botanical,
"Art et Liberte",artist-surreal,
"Aase Berg",artist-surreal,
"Yutaka Bito",artist-surreal,
"Bodo",artist-surreal,
"Victor Brauner",artist-surreal,
"Emmy Bridgwater",artist-surreal,
"Robert Campbell ",artist-surreal,
"Giorgio de Chirico",artist-surreal,
"William Copley ",artist-surreal,
"Joao Artur da Silva",artist-surreal,
"Elba Damast",artist-surreal,
"Paul Delvaux",artist-surreal,
"Karina Eibatova",artist-surreal,
"Harold Elliott",artist-surreal,
"Max Ernst",artist-surreal,
"Ewa Juszkiewicz",artist-surreal,
"Agustin Fernandez ",artist-surreal,
"Ichiro Fukuzawa",artist-surreal,
"Abdel Hadi Al Gazzar",artist-surreal,
"Emma Geary",artist-surreal,
"Alberto Giacometti",artist-surreal,
"Arshile Gorky",artist-surreal,
"Jane Graverol",artist-surreal,
"Henriette Grindat",artist-surreal,
"Moosa Al Halyan",artist-surreal,
"Irene Hamoir",artist-surreal,
"Gilberto Hernandez Ortega",artist-surreal,
"Kati Horna",artist-surreal,
"Tetsuya Ishida",artist-surreal,
"Alpo Jaakola",artist-surreal,
"Frida Kahlo",artist-surreal,
"Ida Kar",artist-surreal,
"Yuki Katsura",artist-surreal,
"Hiroshi Katsuragawa",artist-surreal,
"Rita Kernn-Larsen",artist-surreal,
"Greta Knutson",artist-surreal,
"Harue Koga",artist-surreal,
"Wifredo Lam",artist-surreal,
"Rene Magritte",artist-surreal,
"Joyce Mansour",artist-surreal,
"Roberto Matta",artist-surreal,
"Lise Mayer",artist-surreal,
"Emila Medkova",artist-surreal,
"Ahmed Morsi",artist-surreal,
"Polly Nor",artist-surreal,
"Meret Oppenheim",artist-surreal,
"Olga Orozco",artist-surreal,
"Kiyoji Otsuji",artist-surreal,
"Wolfgang Paalen",artist-surreal,
"Ihor Podolchak",artist-surreal,
"Joyce Reopel",artist-surreal,
"Aminollah Rezaei",artist-surreal,
"Guia Risari",artist-surreal,
"Erna Rosenstein",artist-surreal,
"Pablo Runyan",artist-surreal,
"Xanti Schawinsky",artist-surreal,
"Eva Svankmajerova",artist-surreal,
"Alina Szapocznikow",artist-surreal,
"Enrique Tabara",artist-surreal,
"Dorothea Tanning",artist-surreal,
"Herve Telemaque",artist-surreal,
"Blanca Varela",artist-surreal,
"Rinat Voligamsi",artist-surreal,
"Kikuji Yamashita",artist-surreal,
"Ramses Younan",artist-surreal,
"Haifa Zangana",artist-surreal,
"Nele Zirnite",artist-surreal,
"Unica Zurn",artist-surreal,
"Greater White-fronted Goose",bird,
"Snow Goose",bird,
"Cackling Goose",bird,
"Brant",bird,
"Canada Goose",bird,
"Mute Swan",bird,
"Trumpeter Swan",bird,
"Tundra Swan",bird,
"Wood Duck",bird,
"Gadwall",bird,
"American Wigeon",bird,
"American Black Duck",bird,
"Mallard",bird,
"Blue-winged Teal",bird,
"Northern Shoveler",bird,
"Northern Pintail",bird,
"Green-winged Teal",bird,
"Canvasback",bird,
"Redhead",bird,
"Ring-necked Duck",bird,
"Greater Scaup",bird,
"Lesser Scaup",bird,
"Long-tailed Duck",bird,
"Bufflehead",bird,
"Common Goldeneye",bird,
"Hooded Merganser",bird,
"Common Merganser",bird,
"Red-breasted Merganser",bird,
"Ruddy Duck",bird,
"(Ring-necked Pheasant)",bird,
"Ruffed Grouse",bird,
"Wild Turkey",bird,
"(Northern Bobwhite)",bird,
"Common Loon",bird,
"Pied-billed Grebe",bird,
"Horned Grebe",bird,
"Red-neck Grebe",bird,
"Double-crested Cormorant",bird,
"American Bittern",bird,
"Great Blue Heron",bird,
"Great Egret",bird,
"Little Blue Heron",bird,
"Green Heron",bird,
"Black-crowned Night-Heron",bird,
"Turkey Vulture",bird,
"Osprey",bird,
"Bald Eagle",bird,
"Northern Harrier",bird,
"Sharp-shinned Hawk",bird,
"Cooper’s Hawk",bird,
"Northern Goshawk",bird,
"Red-shouldered Hawk",bird,
"Broad-winged Hawk",bird,
"Red-tailed Hawk",bird,
"Rough-legged Hawk",bird,
"Golden Eagle",bird,
"American Kestrel",bird,
"Merlin",bird,
"Peregrine Falcon",bird,
"Virginia Rail",bird,
"Sora",bird,
"American Coot",bird,
"Sandhill Crane",bird,
"Semipalmated Plover",bird,
"Killdeer",bird,
"Spotted Sandpiper",bird,
"Solitary Sandpiper",bird,
"Greater Yellowlegs",bird,
"Lesser Yellowlegs",bird,
"White-rumped Sandpiper",bird,
"Upland Sandpiper",bird,
"Ruddy Turnstone",bird,
"Short-billed Dowitcher",bird,
"Semipalmated Sandpiper",bird,
"Least Sandpiper",bird,
"Baird’s Sandpiper",bird,
"Pectoral Sandpiper",bird,
"Dunlin",bird,
"Wilson’s Snipe",bird,
"American Woodcock",bird,
"Bonaparte’s Gull",bird,
"Laughing Gull",bird,
"Ring-billed Gull",bird,
"Herring Gull",bird,
"Thayer’s Gull",bird,
"Iceland Gull",bird,
"Lesser Black-backed Gull",bird,
"Glaucous Gull",bird,
"Great Black-backed Gull",bird,
"Caspian Tern",bird,
"Black Tern",bird,
"Common Tern",bird,
"Rock Pigeon",bird,
"Mourning Dove",bird,
"Yellow-billed Cuckoo",bird,
"Black-billed Cuckoo",bird,
"Eastern Screech-Owl",bird,
"Great Horned Owl",bird,
"Barred Owl",bird,
"Short-eared Owl",bird,
"Long-eared Owl",bird,
"Northern Saw-whet Owl",bird,
"Common Nighthawk",bird,
"Eastern Whip-poor-will",bird,
"Chimney Swift",bird,
"Ruby-throated Hummingbird",bird,
"Belted Kingfisher",bird,
"Red-headed Woodpecker",bird,
"Red-bellied Woodpecker",bird,
"Yellow-bellied Sapsucker",bird,
"Downy Woodpecker",bird,
"Hairy Woodpecker",bird,
"Black-backed Woodpecker",bird,
"Northern Flicker",bird,
"Pileated Woodpecker",bird,
"Olive-sided Flycatcher",bird,
"Eastern Wood-Pewee",bird,
"Yellow-bellied Flycatcher",bird,
"Alder Flycatcher",bird,
"Willow Flycatcher",bird,
"Least Flycatcher",bird,
"Eastern Phoebe",bird,
"Great Crested Flycatcher",bird,
"Eastern Kingbird",bird,
"Northern Shrike",bird,
"White-eyed Vireo",bird,
"Yellow-throated Vireo",bird,
"Blue-headed Vireo",bird,
"Warbling Vireo",bird,
"Philadelphia Vireo",bird,
"Red-eyed Vireo",bird,
"Blue Jay",bird,
"American Crow",bird,
"Common Raven",bird,
"Horned Lark",bird,
"Northern Rough-winged Swallow",bird,
"Tree Swallow",bird,
"Bank Swallow",bird,
"Barn Swallow",bird,
"Cliff Swallow",bird,
"Purple Martin",bird,
"Black-capped Chickadee",bird,
"Red-breasted Nuthatch",bird,
"White-breasted Nuthatch",bird,
"Brown Creeper",bird,
"Carolina Wren",bird,
"House Wren",bird,
"Winter Wren",bird,
"Marsh Wren",bird,
"Blue-gray Gnatcatcher",bird,
"Golden-crowned Kinglet",bird,
"Ruby-crowned Kinglet",bird,
"Eastern Bluebird",bird,
"Veery",bird,
"Gray-cheeked Thrush",bird,
"Swainson’s Thrush",bird,
"Hermit Thrush",bird,
"Wood Thrush",bird,
"American Robin",bird,
"Gray Catbird",bird,
"Northern Mockingbird",bird,
"Brown Thrasher",bird,
"European Starling",bird,
"American Pipit",bird,
"Cedar Waxwing",bird,
"Lapland Longspur",bird,
"Snow Bunting",bird,
"Ovenbird",bird,
"Northern Waterthrush",bird,
"Blue-winged Warbler",bird,
"Golden-winged Warbler",bird,
"Black-and-white Warbler",bird,
"Tennessee Warbler",bird,
"Orange-crowned Warbler",bird,
"Nashville Warbler",bird,
"Connecticut Warbler",bird,
"Mourning Warbler",bird,
"Common Yellowthroat",bird,
"Hooded Warbler",bird,
"American Redstart",bird,
"Cape May Warbler",bird,
"Northern Parula",bird,
"Magnolia Warbler",bird,
"Bay-breasted Warbler",bird,
"Blackburnian Warbler",bird,
"Yellow Warbler",bird,
"Chestnut-sided Warbler",bird,
"Blackpoll Warbler",bird,
"Black-throated Blue Warbler",bird,
"Palm Warbler",bird,
"Pine Warbler",bird,
"Yellow-rumped Warbler",bird,
"Prairie Warbler",bird,
"Black-throated Green Warbler",bird,
"Canada Warbler",bird,
"Wilson’s Warbler",bird,
"Yellow-breasted Chat",bird,
"Spotted Towhee",bird,
"Eastern Towhee",bird,
"American Tree Sparrow",bird,
"Chipping Sparrow",bird,
"Clay-coloured Sparrow",bird,
"Field Sparrow",bird,
"Vesper Sparrow",bird,
"Savannah Sparrow",bird,
"Grasshopper Sparrow",bird,
"LeConte’s Sparrow",bird,
"Nelson’s Sparrow",bird,
"Fox Sparrow",bird,
"Song Sparrow",bird,
"Lincoln’s Sparrow",bird,
"Swamp Sparrow",bird,
"White-throated Sparrow",bird,
"White-crowned Sparrow",bird,
"Dark-eyed Junco",bird,
"Scarlet Tanager",bird,
"Northern Cardinal",bird,
"Rose-breasted Grosbeak",bird,
"Indigo Bunting",bird,
"Bobolink",bird,
"Red-winged Blackbird",bird,
"Eastern Meadowlark",bird,
"Yellow-headed Blackbird",bird,
"Rusty Blackbird",bird,
"Common Grackle",bird,
"Brown-headed Cowbird",bird,
"Orchard Oriole",bird,
"Baltimore Oriole",bird,
"Purple Finch",bird,
"House Finch",bird,
"Red Crossbill",bird,
"White-winged Crossbill",bird,
"Common Redpoll",bird,
"Pine Siskin",bird,
"American Goldfinch",bird,
"Evening Grosbeak",bird,
"House Sparrow",bird,
"1917",movie,
"2001: A Space Odyssey",movie,
"A Clockwork Orange",movie,
"A Hidden Life",movie,
"Agasshi",movie,
"American Beauty",movie,
"Apocalypse Now",movie,
"Arrival",movie,
"Avatar",movie,
"Badlands",movie,
"Baraka",movie,
"Barry Lyndon",movie,
"Birdman or (The Unexpected Virtue of Ignorance)",movie,
"Blade Runner",movie,
"Blade Runner 2049",movie,
"C’era una volta il West",movie,
"Children of Men",movie,
"Dances with Wolves",movie,
"Days of Heaven",movie,
"Dersu Uzala",movie,
"Drive",movie,
"Dune",movie,
"Dunkirk",movie,
"El Laberinto del Fauno",movie,
"Eyes Wide Shut",movie,
"Fa yeung nin wa",movie,
"First Man",movie,
"Gravity",movie,
"Heaven’s Gate",movie,
"Her",movie,
"Il buono, il brutto, il cattivo",movie,
"Il gattopardo",movie,
"Inception",movie,
"Interstellar",movie,
"Joker",movie,
"Kill Bill: Vol. 1",movie,
"L’Année dernière à Marienbad",movie,
"La Cité des enfants perdus",movie,
"La La Land",movie,
"Lawrence of Arabia",movie,
"Le Fabuleux Destin d’Amélie Poulain",movie,
"Le Samouraï",movie,
"Life of Pi",movie,
"Lost Highway",movie,
"Macbeth",movie,
"Mad Max - Fury Road",movie,
"Melancholia",movie,
"Moonlight",movie,
"Moonrise Kingdom",movie,
"Nie Yinniang",movie,
"No Country for Old Men",movie,
"Nostalghia",movie,
"Once Upon a Time in America",movie,
"Only God Forgives",movie,
"Paris, Texas",movie,
"Persona",movie,
"Phantom Thread",movie,
"Portrait de la jeune fille en feu",movie,
"Ran",movie,
"Roma",movie,
"Ryan’s Daughter",movie,
"Samsara",movie,
"Saving Private Ryan",movie,
"Schindler’s List",movie,
"Se7en",movie,
"Seppuku",movie,
"Shichinin no samurai",movie,
"Sicario",movie,
"Sin City",movie,
"Skyfall",movie,
"Soy Cuba",movie,
"Spring Breakers",movie,
"Stalker",movie,
"Suspiria",movie,
"Taxi Driver",movie,
"The Assassination of Jesse James by the Coward Robert Ford",movie,
"The Dark Knight",movie,
"The Fall",movie,
"The Godfather",movie,
"The Godfather: Part II",movie,
"The Grand Budapest Hotel",movie,
"The Lord of the Rings: The Fellowship of the Ring",movie,
"The Lord of the Rings: The Return of the King",movie,
"The Lost City of Z",movie,
"The Neon Demon",movie,
"The Night of the Hunter",movie,
"The Red Shoes",movie,
"The Revenant",movie,
"The Searchers",movie,
"The Shape of Water",movie,
"The Shining",movie,
"The Thin Red Line",movie,
"The Tree of Life",movie,
"There Will Be Blood",movie,
"Valhalla Rising",movie,
"Vertigo",movie,
"Voyage of Time: Life’s Journey",movie,
"Whiplash",movie,
"Wonder Wheel",movie,
"Zerkalo",movie,
"Akira Kurosawa",movie-director,
"Alain Resnais",movie-director,
"Alejandro González Iñárritu",movie-director,
"Alfonso Cuarón",movie-director,
"Alfred Hitchcock",movie-director,
"Andrew Dominik",movie-director,
"Andreï Tarkovski",movie-director,
"Ang Lee",movie-director,
"Barry Jenkins",movie-director,
"Charles Laughton",movie-director,
"Christopher Nolan",movie-director,
"Céline Sciamma",movie-director,
"Damien Chazelle",movie-director,
"Dario Argento",movie-director,
"David Fincher",movie-director,
"David Lean",movie-director,
"David Lynch",movie-director,
"Denis Villeneuve",movie-director,
"Emeric Pressburger",movie-director,
"Ethan Coen",movie-director,
"Francis Ford Coppola",movie-director,
"Frank Miller",movie-director,
"George Miller",movie-director,
"Guillermo del Toro",movie-director,
"Harmony Korine",movie-director,
"Hou Hsiao-Hsien",movie-director,
"Ingmar Bergman",movie-director,
"James Cameron",movie-director,
"James Gray",movie-director,
"Jean-Pierre Jeunet",movie-director,
"Jean-Pierre Melville",movie-director,
"Joel Coen",movie-director,
"John Ford",movie-director,
"Justin Kurzel",movie-director,
"Kevin Costner",movie-director,
"Lars von Trier",movie-director,
"Luchino Visconti",movie-director,
"Marc Caro",movie-director,
"Martin Scorsese",movie-director,
"Masaki Kobayashi",movie-director,
"Michael Cimino",movie-director,
"Michael Powell",movie-director,
"Mikhail Kalatozov",movie-director,
"Nicolas Winding Refn",movie-director,
"Park Chan-Wook",movie-director,
"Paul Thomas Anderson",movie-director,
"Peter Jackson",movie-director,
"Quentin Tarantino",movie-director,
"Ridley Scott",movie-director,
"Robert Rodriguez",movie-director,
"Ron Fricke",movie-director,
"Sam Mendes",movie-director,
"Sergio Leone",movie-director,
"Spike Jonze",movie-director,
"Stanley Kubrick",movie-director,
"Steven Spielberg",movie-director,
"Tarsem Singh",movie-director,
"Terrence Malick",movie-director,
"Todd Phillips",movie-director,
"Wes Anderson",movie-director,
"Wim Wenders",movie-director,
"Wong Kar-Wai",movie-director,
"Woody Allen",movie-director,
"1869 : La Conquête de l’espace - Le Château des étoiles : Intégrale, tome 1",comic,
"300",comic,
"32 décembre - La Tétralogie du monstre, tome 2",comic,
"Akira",comic,
"Amarillo - Blacksad, tome 5",comic,
"Arctic-Nation - Blacksad, tome 2",comic,
"Au-delà des ombres - Thorgal, tome 5",comic,
"Batman : Dark Victory",comic,
"Batman Vol.3: Death of the Family",comic,
"Batman: Arkham Asylum: A Serious House on Serious Earth",comic,
"Batman: Black Mirror Part 2",comic,
"Batman: The Killing Joke",comic,
"Batman: Year One",comic,
"Black Hole : Intégrale",comic,
"Blacksad : L’Intégrale",comic,
"Ces jours qui disparaissent",comic,
"Chasseurs de chimères - De cape et de crocs, tome 7",comic,
"Chihuahua Pearl - Blueberry, tome 13",comic,
"Château de sable",comic,
"Cinq mille kilomètres par seconde",comic,
"Cursed Pirate Girl Volume 1",comic,
"Daytripper",comic,
"De la Lune à la Terre - De cape et de crocs, tome 10",comic,
"Destins - Peter Pan (Vents d’Ouest), tome 6",comic,
"Et c’est là que mes ennuis ont commencé - Maus, tome 2",comic,
"Fables Volume 1: Legends in Exile",comic,
"Favola di Venezia",comic,
"Grasse Carcasse - Blast, tome 1",comic,
"Guyanacapac - Long John Silver, tome 4",comic,
"Général « Tête Jaune » - Blueberry, tome 10",comic,
"Harleen",comic,
"Hoshi Mamoru Inu",comic,
"Jimmy Corrigan: The Smartest Kid on Earth",comic,
"Joker",comic,
"Jolies ténèbres",comic,
"Kililana Song, tome 1",comic,
"Kililana Song, tome 2",comic,
"Kingdom Come",comic,
"L’Affaire Francis Blake - Blake et Mortimer, tome 13",comic,
"L’Autre - Le Rapport de Brodeck, tome 1",comic,
"L’Enfer, le silence - Blacksad, tome 4",comic,
"L’Homme qui tua Lucky Luke - Lucky Luke vu par..., tome 1",comic,
"L’intervista",comic,
"L’Âge d’or, tome 1",comic,
"L’Île noire - Les Aventures de Tintin, tome 7",comic,
"La Belle Mort - Temudjin, tome 1",comic,
"La Cité du dieu perdu - Thorgal, tome 12",comic,
"La Femme piège - La Trilogie Nikopol, tome 2",comic,
